outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP1_203_39159_20130307_155317_T1_scripted.sph	39159	20130307	155317	39159	inLine	VIENTIANE	F	STREET	16	LAOTEL	SONY	40080	8000
BABEL_OP1_203_39159_20130307_155601_S6_scripted.sph	39159	20130307	155601	39159	inLine	VIENTIANE	F	STREET	16	LAOTEL	SONY	100960	8000
BABEL_OP1_203_42718_20130719_190402_S4_scripted.sph	42718	20130719	190402	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	57200	8000
BABEL_OP1_203_42718_20130719_190151_S2_scripted.sph	42718	20130719	190151	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	100000	8000
BABEL_OP1_203_42718_20130719_190202_O5_scripted.sph	42718	20130719	190202	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	64720	8000
BABEL_OP1_203_42718_20130719_190257_S5_scripted.sph	42718	20130719	190257	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	101120	8000
BABEL_OP1_203_42718_20130719_190037_O3_scripted.sph	42718	20130719	190037	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	38800	8000
BABEL_OP1_203_42718_20130719_185857_O1_scripted.sph	42718	20130719	185857	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	43440	8000
BABEL_OP1_203_42718_20130719_190031_C2_scripted.sph	42718	20130719	190031	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	62800	8000
BABEL_OP1_203_42718_20130719_185944_O2_scripted.sph	42718	20130719	185944	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	38960	8000
BABEL_OP1_203_42718_20130719_190308_T2_scripted.sph	42718	20130719	190308	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	66240	8000
BABEL_OP1_203_42718_20130719_190344_S1_scripted.sph	42718	20130719	190344	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	89040	8000
BABEL_OP1_203_42718_20130719_190412_N1_scripted.sph	42718	20130719	190412	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_42718_20130719_190104_O6_scripted.sph	42718	20130719	190104	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	66560	8000
BABEL_OP1_203_42718_20130719_190013_S8_scripted.sph	42718	20130719	190013	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	83440	8000
BABEL_OP1_203_42718_20130719_190352_A1_scripted.sph	42718	20130719	190352	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	47280	8000
BABEL_OP1_203_42718_20130719_190423_S7_scripted.sph	42718	20130719	190423	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	72240	8000
BABEL_OP1_203_42718_20130719_185906_O8_scripted.sph	42718	20130719	185906	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	34000	8000
BABEL_OP1_203_42718_20130719_190243_D3_scripted.sph	42718	20130719	190243	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_42718_20130719_185930_C6_scripted.sph	42718	20130719	185930	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	67200	8000
BABEL_OP1_203_42718_20130719_190330_S3_scripted.sph	42718	20130719	190330	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	80240	8000
BABEL_OP1_203_42718_20130719_190021_C1_scripted.sph	42718	20130719	190021	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	46480	8000
BABEL_OP1_203_42718_20130719_190438_S9_scripted.sph	42718	20130719	190438	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_42718_20130719_190438_R1_scripted.sph	42718	20130719	190438	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_42718_20130719_190318_D2_scripted.sph	42718	20130719	190318	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	67200	8000
BABEL_OP1_203_42718_20130719_185937_T1_scripted.sph	42718	20130719	185937	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	32720	8000
BABEL_OP1_203_42718_20130719_190212_S6_scripted.sph	42718	20130719	190212	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	66480	8000
BABEL_OP1_203_42718_20130719_190046_C4_scripted.sph	42718	20130719	190046	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	51920	8000
BABEL_OP1_203_42718_20130719_185916_D1_scripted.sph	42718	20130719	185916	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	55280	8000
BABEL_OP1_203_42718_20130719_190054_M1_scripted.sph	42718	20130719	190054	42718	inLine	VIENTIANE	M	PUBLIC_PLACE	22	LAOTEL	NOKIA	44240	8000
BABEL_OP1_203_43285_20130403_140426_N1_scripted.sph	43285	20130403	140426	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_135724_O1_scripted.sph	43285	20130403	135724	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_140525_S7_scripted.sph	43285	20130403	140525	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	101120	8000
BABEL_OP1_203_43285_20130403_135737_O8_scripted.sph	43285	20130403	135737	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67200	8000
BABEL_OP1_203_43285_20130403_140045_C4_scripted.sph	43285	20130403	140045	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_140215_S6_scripted.sph	43285	20130403	140215	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_43285_20130403_140300_D2_scripted.sph	43285	20130403	140300	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_140034_O3_scripted.sph	43285	20130403	140034	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67200	8000
BABEL_OP1_203_43285_20130403_140401_A1_scripted.sph	43285	20130403	140401	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	101120	8000
BABEL_OP1_203_43285_20130403_135753_D1_scripted.sph	43285	20130403	135753	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	101120	8000
BABEL_OP1_203_43285_20130403_140108_M1_scripted.sph	43285	20130403	140108	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_140347_S1_scripted.sph	43285	20130403	140347	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_43285_20130403_140118_O6_scripted.sph	43285	20130403	140118	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_135827_O2_scripted.sph	43285	20130403	135827	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	59040	8000
BABEL_OP1_203_43285_20130403_140240_S5_scripted.sph	43285	20130403	140240	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_43285_20130403_135817_T1_scripted.sph	43285	20130403	135817	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_140540_R1_scripted.sph	43285	20130403	140540	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_43285_20130403_140014_C1_scripted.sph	43285	20130403	140014	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_140004_S8_scripted.sph	43285	20130403	140004	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	101120	8000
BABEL_OP1_203_43285_20130403_140200_O5_scripted.sph	43285	20130403	140200	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_140225_D3_scripted.sph	43285	20130403	140225	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_140416_S4_scripted.sph	43285	20130403	140416	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_43285_20130403_140150_S2_scripted.sph	43285	20130403	140150	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_43285_20130403_140250_T2_scripted.sph	43285	20130403	140250	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_140540_S9_scripted.sph	43285	20130403	140540	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_43285_20130403_135806_C6_scripted.sph	43285	20130403	135806	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_140024_C2_scripted.sph	43285	20130403	140024	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_43285_20130403_140315_S3_scripted.sph	43285	20130403	140315	43285	inLine	VIENTIANE	F	PUBLIC_PLACE	46	LAOTEL	NOKIA	101120	8000
BABEL_OP1_203_44309_20130724_151800_T2_scripted.sph	44309	20130724	151800	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	67360	8000
BABEL_OP1_203_44309_20130724_151629_C2_scripted.sph	44309	20130724	151629	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	61040	8000
BABEL_OP1_203_44309_20130724_151841_S4_scripted.sph	44309	20130724	151841	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	52560	8000
BABEL_OP1_203_44309_20130724_151749_S5_scripted.sph	44309	20130724	151749	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	82640	8000
BABEL_OP1_203_44309_20130724_151620_C1_scripted.sph	44309	20130724	151620	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	50480	8000
BABEL_OP1_203_44309_20130724_151538_T1_scripted.sph	44309	20130724	151538	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	55600	8000
BABEL_OP1_203_44309_20130724_151820_S3_scripted.sph	44309	20130724	151820	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	59280	8000
BABEL_OP1_203_44309_20130724_151612_S8_scripted.sph	44309	20130724	151612	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	63440	8000
BABEL_OP1_203_44309_20130724_151730_S6_scripted.sph	44309	20130724	151730	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	52240	8000
BABEL_OP1_203_44309_20130724_151849_N1_scripted.sph	44309	20130724	151849	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	52240	8000
BABEL_OP1_203_44309_20130724_151721_O5_scripted.sph	44309	20130724	151721	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	49840	8000
BABEL_OP1_203_44309_20130724_151713_S2_scripted.sph	44309	20130724	151713	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	65840	8000
BABEL_OP1_203_44309_20130724_151737_D3_scripted.sph	44309	20130724	151737	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	37520	8000
BABEL_OP1_203_44309_20130724_151636_O3_scripted.sph	44309	20130724	151636	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	35760	8000
BABEL_OP1_203_44309_20130724_151702_O6_scripted.sph	44309	20130724	151702	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	46160	8000
BABEL_OP1_203_44309_20130724_151503_O8_scripted.sph	44309	20130724	151503	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	32400	8000
BABEL_OP1_203_44309_20130724_151528_C6_scripted.sph	44309	20130724	151528	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	67360	8000
BABEL_OP1_203_44309_20130724_151515_D1_scripted.sph	44309	20130724	151515	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	69360	8000
BABEL_OP1_203_44309_20130724_151912_S9_scripted.sph	44309	20130724	151912	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	56720	8000
BABEL_OP1_203_44309_20130724_151912_R1_scripted.sph	44309	20130724	151912	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	56720	8000
BABEL_OP1_203_44309_20130724_151644_C4_scripted.sph	44309	20130724	151644	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	49040	8000
BABEL_OP1_203_44309_20130724_151902_S7_scripted.sph	44309	20130724	151902	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	84400	8000
BABEL_OP1_203_44309_20130724_151825_S1_scripted.sph	44309	20130724	151825	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	22160	8000
BABEL_OP1_203_44309_20130724_151654_M1_scripted.sph	44309	20130724	151654	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	61840	8000
BABEL_OP1_203_44309_20130724_151545_O2_scripted.sph	44309	20130724	151545	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	34960	8000
BABEL_OP1_203_44309_20130724_151454_O1_scripted.sph	44309	20130724	151454	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	45520	8000
BABEL_OP1_203_44309_20130724_151810_D2_scripted.sph	44309	20130724	151810	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	67360	8000
BABEL_OP1_203_44309_20130724_151832_A1_scripted.sph	44309	20130724	151832	44309	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	34	LAOTEL	LG	38480	8000
BABEL_OP1_203_44681_20130809_001031_S6_scripted.sph	44681	20130809	001031	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	52560	8000
BABEL_OP1_203_44681_20130809_000747_O2_scripted.sph	44681	20130809	000747	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	40880	8000
BABEL_OP1_203_44681_20130809_000708_O8_scripted.sph	44681	20130809	000708	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	34320	8000
BABEL_OP1_203_44681_20130809_000903_S8_scripted.sph	44681	20130809	000903	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	89360	8000
BABEL_OP1_203_44681_20130809_000945_M1_scripted.sph	44681	20130809	000945	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	40880	8000
BABEL_OP1_203_44681_20130809_001327_S4_scripted.sph	44681	20130809	001327	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	77040	8000
BABEL_OP1_203_44681_20130809_001038_D3_scripted.sph	44681	20130809	001038	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	45360	8000
BABEL_OP1_203_44681_20130809_000921_C2_scripted.sph	44681	20130809	000921	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_44681_20130809_001337_N1_scripted.sph	44681	20130809	001337	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	61360	8000
BABEL_OP1_203_44681_20130809_001109_T2_scripted.sph	44681	20130809	001109	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	64720	8000
BABEL_OP1_203_44681_20130809_001356_R1_scripted.sph	44681	20130809	001356	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	60560	8000
BABEL_OP1_203_44681_20130809_000911_C1_scripted.sph	44681	20130809	000911	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	53040	8000
BABEL_OP1_203_44681_20130809_001046_S5_scripted.sph	44681	20130809	001046	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	38800	8000
BABEL_OP1_203_44681_20130809_000718_D1_scripted.sph	44681	20130809	000718	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	54960	8000
BABEL_OP1_203_44681_20130809_000739_T1_scripted.sph	44681	20130809	000739	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	38160	8000
BABEL_OP1_203_44681_20130809_000928_O3_scripted.sph	44681	20130809	000928	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	38160	8000
BABEL_OP1_203_44681_20130809_001022_O5_scripted.sph	44681	20130809	001022	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	44560	8000
BABEL_OP1_203_44681_20130809_001244_D2_scripted.sph	44681	20130809	001244	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	64080	8000
BABEL_OP1_203_44681_20130809_001001_S2_scripted.sph	44681	20130809	001001	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	54320	8000
BABEL_OP1_203_44681_20130809_000937_C4_scripted.sph	44681	20130809	000937	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	56400	8000
BABEL_OP1_203_44681_20130809_001356_S9_scripted.sph	44681	20130809	001356	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	60560	8000
BABEL_OP1_203_44681_20130809_000659_O1_scripted.sph	44681	20130809	000659	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	54320	8000
BABEL_OP1_203_44681_20130809_001254_S3_scripted.sph	44681	20130809	001254	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	60240	8000
BABEL_OP1_203_44681_20130809_000952_O6_scripted.sph	44681	20130809	000952	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	41680	8000
BABEL_OP1_203_44681_20130809_001315_A1_scripted.sph	44681	20130809	001315	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	39280	8000
BABEL_OP1_203_44681_20130809_000731_C6_scripted.sph	44681	20130809	000731	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	57680	8000
BABEL_OP1_203_44681_20130809_001308_S1_scripted.sph	44681	20130809	001308	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	93360	8000
BABEL_OP1_203_44681_20130809_001346_S7_scripted.sph	44681	20130809	001346	44681	inLine	VIENTIANE	M	PUBLIC_PLACE	41	LAOTEL	NOKIA	57520	8000
BABEL_OP1_203_44847_20130713_185140_C4_scripted.sph	44847	20130713	185140	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	45360	8000
BABEL_OP1_203_44847_20130713_185224_D3_scripted.sph	44847	20130713	185224	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	30800	8000
BABEL_OP1_203_44847_20130713_185132_O3_scripted.sph	44847	20130713	185132	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	38000	8000
BABEL_OP1_203_44847_20130713_185412_R1_scripted.sph	44847	20130713	185412	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_44847_20130713_185351_N1_scripted.sph	44847	20130713	185351	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	49520	8000
BABEL_OP1_203_44847_20130713_185005_O8_scripted.sph	44847	20130713	185005	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	35760	8000
BABEL_OP1_203_44847_20130713_185015_D1_scripted.sph	44847	20130713	185015	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	51920	8000
BABEL_OP1_203_44847_20130713_185125_C2_scripted.sph	44847	20130713	185125	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	60880	8000
BABEL_OP1_203_44847_20130713_185033_T1_scripted.sph	44847	20130713	185033	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	33680	8000
BABEL_OP1_203_44847_20130713_185154_O6_scripted.sph	44847	20130713	185154	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	38960	8000
BABEL_OP1_203_44847_20130713_185026_C6_scripted.sph	44847	20130713	185026	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	51760	8000
BABEL_OP1_203_44847_20130713_185412_S9_scripted.sph	44847	20130713	185412	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_44847_20130713_185147_M1_scripted.sph	44847	20130713	185147	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	39120	8000
BABEL_OP1_203_44847_20130713_185329_S1_scripted.sph	44847	20130713	185329	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	78320	8000
BABEL_OP1_203_44847_20130713_185259_T2_scripted.sph	44847	20130713	185259	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	46800	8000
BABEL_OP1_203_44847_20130713_185358_S7_scripted.sph	44847	20130713	185358	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	35440	8000
BABEL_OP1_203_44847_20130713_185116_C1_scripted.sph	44847	20130713	185116	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	45520	8000
BABEL_OP1_203_44847_20130713_185343_S4_scripted.sph	44847	20130713	185343	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	36080	8000
BABEL_OP1_203_44847_20130713_185336_A1_scripted.sph	44847	20130713	185336	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	36080	8000
BABEL_OP1_203_44847_20130713_185208_O5_scripted.sph	44847	20130713	185208	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	42000	8000
BABEL_OP1_203_44847_20130713_184955_O1_scripted.sph	44847	20130713	184955	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	34480	8000
BABEL_OP1_203_44847_20130713_185317_S3_scripted.sph	44847	20130713	185317	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	52560	8000
BABEL_OP1_203_44847_20130713_185308_D2_scripted.sph	44847	20130713	185308	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	53680	8000
BABEL_OP1_203_44847_20130713_185040_O2_scripted.sph	44847	20130713	185040	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	31120	8000
BABEL_OP1_203_44847_20130713_185201_S2_scripted.sph	44847	20130713	185201	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	35760	8000
BABEL_OP1_203_44847_20130713_185218_S6_scripted.sph	44847	20130713	185218	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	61360	8000
BABEL_OP1_203_44847_20130713_185108_S8_scripted.sph	44847	20130713	185108	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	76400	8000
BABEL_OP1_203_44847_20130713_185239_S5_scripted.sph	44847	20130713	185239	44847	inLine	VIENTIANE	M	PUBLIC_PLACE	18	LAOTEL	NOKIA	95760	8000
BABEL_OP1_203_45201_20130802_171141_T1_scripted.sph	45201	20130802	171141	45201	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	26	LAOTEL	LG	38480	8000
BABEL_OP1_203_45201_20130802_171034_O1_scripted.sph	45201	20130802	171034	45201	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	26	LAOTEL	LG	61200	8000
BABEL_OP1_203_45201_20130802_171133_C6_scripted.sph	45201	20130802	171133	45201	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	26	LAOTEL	LG	67360	8000
BABEL_OP1_203_45201_20130802_171535_R1_scripted.sph	45201	20130802	171535	45201	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	26	LAOTEL	LG	100960	8000
BABEL_OP1_203_45201_20130802_171407_S5_scripted.sph	45201	20130802	171407	45201	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	26	LAOTEL	LG	47920	8000
BABEL_OP1_203_45201_20130802_171043_O8_scripted.sph	45201	20130802	171043	45201	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	26	LAOTEL	LG	33520	8000
BABEL_OP1_203_45201_20130802_171359_D3_scripted.sph	45201	20130802	171359	45201	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	26	LAOTEL	LG	35120	8000
BABEL_OP1_203_45201_20130802_171314_S2_scripted.sph	45201	20130802	171314	45201	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	26	LAOTEL	LG	43760	8000
BABEL_OP1_203_45201_20130802_171454_A1_scripted.sph	45201	20130802	171454	45201	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	26	LAOTEL	LG	35760	8000
BABEL_OP1_203_45201_20130802_171258_M1_scripted.sph	45201	20130802	171258	45201	inLine	VIENTIANE	M	HOME_OFFICE_LANDLINE	26	LAOTEL	LG	51920	8000
