outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_101_87481_20111129_125428_S4_scripted.sph	87481	20111129	125428	87481	inLine	Central_Guangdong	F	CAR_KIT	42	CMCC	Philips
BABEL_BP_101_90506_20111026_180200_SA_scripted.sph	90506	20111026	180200	90506	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	46	CMCC	Philips
BABEL_BP_101_40123_20111129_175531_S7_scripted.sph	40123	20111129	175531	40123	inLine	Northern_Guangdong	M	VEHICLE	38	CMCC	Nokia
BABEL_BP_101_12897_20111115_163607_S8_scripted.sph	12897	20111115	163607	12897	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	38	CMCC	Huawei
BABEL_BP_101_11422_20111019_143359_S2_scripted.sph	11422	20111019	143359	11422	inLine	Central_Guangdong	F	STREET	33	CMCC	Motorola
BABEL_BP_101_12631_20111020_133344_S9_scripted.sph	12631	20111020	133344	12631	inLine	Central_Guangdong	F	STREET	29	CMCC	Nokia
BABEL_BP_101_68545_20111121_125600_T2_scripted.sph	68545	20111121	125600	68545	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	60	CMCC	Philips
BABEL_BP_101_11479_20111021_201607_S1_scripted.sph	11479	20111021	201607	11479	inLine	Guangxi_and_Western_Guangdong	M	PUBLIC_PLACE	21	CMCC	Samsung
BABEL_BP_101_59544_20111027_164122_S0_scripted.sph	59544	20111027	164122	59544	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	20	CMCC	Nokia
BABEL_BP_101_75815_20111029_170542_C1_scripted.sph	75815	20111029	170542	75815	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	24	CMCC	LG
BABEL_BP_101_88464_20111119_192105_O4_scripted.sph	88464	20111119	192105	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_51052_20111121_173153_C4_scripted.sph	51052	20111121	173153	51052	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_29444_20111024_200537_D2_scripted.sph	29444	20111024	200537	29444	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_51374_20111020_142051_L3_scripted.sph	51374	20111020	142051	51374	inLine	Guangxi_and_Western_Guangdong	M	STREET	30	CMCC	Philips
BABEL_BP_101_73786_20111019_131113_S0_scripted.sph	73786	20111019	131113	73786	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	47	China_Telecom	Samsung
BABEL_BP_101_14729_20111114_184557_L2_scripted.sph	14729	20111114	184557	14729	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_15873_20111026_130059_S8_scripted.sph	15873	20111026	130059	15873	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	35	China_Telecom	Nokia
BABEL_BP_101_75020_20111020_151158_S9_scripted.sph	75020	20111020	151158	75020	inLine	Guangxi_and_Western_Guangdong	M	STREET	42	China_Telecom	JinPeng
BABEL_BP_101_48733_20111117_135116_S8_scripted.sph	48733	20111117	135116	48733	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	22	CMCC	Samsung
BABEL_BP_101_92321_20111125_150235_S1_scripted.sph	92321	20111125	150235	92321	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	28	CMCC	Philips
BABEL_BP_101_28132_20111023_130501_S3_scripted.sph	28132	20111023	130501	28132	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	34	CMCC	Sony
BABEL_BP_101_91406_20111114_215152_C6_scripted.sph	91406	20111114	215152	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_74404_20111020_182723_S0_scripted.sph	74404	20111020	182723	74404	inLine	Guangxi_and_Western_Guangdong	F	STREET	24	CMCC	Nokia
BABEL_BP_101_16669_20111019_135854_O5_scripted.sph	16669	20111019	135854	16669	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	33	CMCC	Nokia
BABEL_BP_101_21584_20111030_203855_D1_scripted.sph	21584	20111030	203855	21584	inLine	Northern_Pearl_River_Delta	F	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_77802_20111125_184640_O6_scripted.sph	77802	20111125	184640	77802	inLine	Central_Guangdong	M	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_32890_20111130_214443_C6_scripted.sph	32890	20111130	214443	32890	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	46	CMCC	Sony_Ericsson
BABEL_BP_101_73923_20111017_165040_T1_scripted.sph	73923	20111017	165040	73923	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	40	China_Unicom	Nokia
BABEL_BP_101_38912_20111120_211159_C4_scripted.sph	38912	20111120	211159	38912	inLine	Northern_Pearl_River_Delta	M	STREET	21	CMCC	Samsung
BABEL_BP_101_14666_20111122_123030_A1_scripted.sph	14666	20111122	123030	14666	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	30	China_Tietong	Telifeng
BABEL_BP_101_84335_20111116_202030_S0_scripted.sph	84335	20111116	202030	84335	inLine	Central_Guangdong	M	CAR_KIT	18	CMCC	Samsung
BABEL_BP_101_59868_20111020_203734_C6_scripted.sph	59868	20111020	203734	59868	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	35	CMCC	Nokia
BABEL_BP_101_27503_20111021_170025_S7_scripted.sph	27503	20111021	170025	27503	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	56	China_Telecom	BBK
BABEL_BP_101_72718_20111129_162519_S5_scripted.sph	72718	20111129	162519	72718	inLine	Northern_Guangdong	M	PUBLIC_PLACE	27	CMCC	Nokia
BABEL_BP_101_23167_20111026_192610_S0_scripted.sph	23167	20111026	192610	23167	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	36	CMCC	Nokia
BABEL_BP_101_20685_20111019_121843_T1_scripted.sph	20685	20111019	121843	20685	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	60	China_Unicom	Nokia
BABEL_BP_101_12552_20111115_150529_S6_scripted.sph	12552	20111115	150529	12552	inLine	Central_Guangdong	F	VEHICLE	40	CMCC	Philips
BABEL_BP_101_96438_20111125_193018_M1_scripted.sph	96438	20111125	193018	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_74395_20111117_132627_S3_scripted.sph	74395	20111117	132627	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_31441_20111026_001037_T2_scripted.sph	31441	20111026	001037	31441	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	58	China_Telecom	Nokia
BABEL_BP_101_45361_20111124_135724_O5_scripted.sph	45361	20111124	135724	45361	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	45	CMCC	Nokia
BABEL_BP_101_29444_20111024_200434_S4_scripted.sph	29444	20111024	200434	29444	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_48511_20111024_003215_C5_scripted.sph	48511	20111024	003215	48511	inLine	Northern_Guangdong	F	STREET	20	CMCC	Nokia
BABEL_BP_101_21584_20111030_204203_O5_scripted.sph	21584	20111030	204203	21584	inLine	Northern_Pearl_River_Delta	F	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_73542_20111019_210540_SA_scripted.sph	73542	20111019	210540	73542	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	43	China_Telecom	BBK
BABEL_BP_101_74884_20111030_141130_O4_scripted.sph	74884	20111030	141130	74884	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	Philips
BABEL_BP_101_77965_20111019_131343_I2_scripted.sph	77965	20111019	131343	77965	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	29	CMCC	Nokia
BABEL_BP_101_24642_20111129_125534_O4_scripted.sph	24642	20111129	125534	24642	inLine	Northern_Guangdong	M	VEHICLE	42	CMCC	Nokia
BABEL_BP_101_36502_20111025_142953_O5_scripted.sph	36502	20111025	142953	36502	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	China_Telecom	Samsung
BABEL_BP_101_21584_20111030_204405_S0_scripted.sph	21584	20111030	204405	21584	inLine	Northern_Pearl_River_Delta	F	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_38912_20111120_211430_SA_scripted.sph	38912	20111120	211430	38912	inLine	Northern_Pearl_River_Delta	M	STREET	21	CMCC	Samsung
BABEL_BP_101_36268_20111028_172452_O5_scripted.sph	36268	20111028	172452	36268	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	54	CMCC	Nokia
BABEL_BP_101_39915_20111101_160630_L3_scripted.sph	39915	20111101	160630	39915	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	45	CMCC	Nokia
BABEL_BP_101_33742_20111118_223240_M1_scripted.sph	33742	20111118	223240	33742	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	20	CMCC	Nokia
BABEL_BP_101_39287_20111119_190554_T2_scripted.sph	39287	20111119	190554	39287	inLine	Northern_Pearl_River_Delta	M	STREET	26	CMCC	Nokia
BABEL_BP_101_24608_20111019_184614_O2_scripted.sph	24608	20111019	184614	24608	inLine	Central_Guangdong	M	HOME_OFFICE_LANDLINE	52	China_Telecom	BBK
BABEL_BP_101_40346_20111018_162817_C2_scripted.sph	40346	20111018	162817	40346	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	38	CMCC	Sony_Ericsson
BABEL_BP_101_89573_20111025_194540_C5_scripted.sph	89573	20111025	194540	89573	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_LANDLINE	46	China_Telecom	Panasonic
BABEL_BP_101_39317_20111020_155814_C2_scripted.sph	39317	20111020	155814	39317	inLine	Central_Guangdong	F	PUBLIC_PLACE	33	CMCC	Philips
BABEL_BP_101_81486_20111027_154002_L2_scripted.sph	81486	20111027	154002	81486	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	57	CMCC	Philips
BABEL_BP_101_27427_20111021_131308_S6_scripted.sph	27427	20111021	131308	27427	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	48	CMCC	Nokia
BABEL_BP_101_34930_20111023_235602_O2_scripted.sph	34930	20111023	235602	34930	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	22	CMCC	Nokia
BABEL_BP_101_23719_20111103_140555_O3_scripted.sph	23719	20111103	140555	23719	inLine	Central_Guangdong	M	VEHICLE	43	China_Telecom	E-Surfing
BABEL_BP_101_25236_20111129_191823_S9_scripted.sph	25236	20111129	191823	25236	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	46	China_Tietong	Telifeng
BABEL_BP_101_31441_20111026_000757_O3_scripted.sph	31441	20111026	000757	31441	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	58	China_Telecom	Nokia
BABEL_BP_101_85883_20111126_181707_SB_scripted.sph	85883	20111126	181707	85883	inLine	Central_Guangdong	M	CAR_KIT	21	CMCC	Nokia
BABEL_BP_101_74884_20111030_140646_D1_scripted.sph	74884	20111030	140646	74884	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	Philips
BABEL_BP_101_20408_20111101_202424_L3_scripted.sph	20408	20111101	202424	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_20685_20111019_122417_S3_scripted.sph	20685	20111019	122417	20685	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	60	China_Unicom	Nokia
BABEL_BP_101_26017_20111030_195926_L1_scripted.sph	26017	20111030	195926	26017	inLine	Central_Guangdong	M	STREET	16	CMCC	Sony_Ericsson
BABEL_BP_101_10160_20111017_193313_SC_scripted.sph	10160	20111017	193313	10160	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	56	CMCC	K-Touch
BABEL_BP_101_14915_20111119_163528_O7_scripted.sph	14915	20111119	163528	14915	inLine	Northern_Guangdong	F	STREET	21	CMCC	Philips
BABEL_BP_101_27503_20111021_170530_S6_scripted.sph	27503	20111021	170530	27503	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	56	China_Telecom	BBK
BABEL_BP_101_66964_20111117_171600_L3_scripted.sph	66964	20111117	171600	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_86419_20111019_205343_C4_scripted.sph	86419	20111019	205343	86419	inLine	Central_Guangdong	M	STREET	25	China_Unicom	iPhone
BABEL_BP_101_82484_20111103_151605_C6_scripted.sph	82484	20111103	151605	82484	inLine	Central_Guangdong	M	CAR_KIT	44	CMCC	Nokia
BABEL_BP_101_80008_20111031_165940_T2_scripted.sph	80008	20111031	165940	80008	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_15473_20111031_124718_T2_scripted.sph	15473	20111031	124718	15473	inLine	Northern_Pearl_River_Delta	F	VEHICLE	32	CMCC	Sony_Ericsson
BABEL_BP_101_10066_20111120_162152_C1_scripted.sph	10066	20111120	162152	10066	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_29097_20111018_132335_O6_scripted.sph	29097	20111018	132335	29097	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	23	CMCC	Nokia
BABEL_BP_101_13272_20111027_191208_O4_scripted.sph	13272	20111027	191208	13272	inLine	Northern_Guangdong	F	STREET	29	CMCC	Nokia
BABEL_BP_101_14769_20111121_152854_O5_scripted.sph	14769	20111121	152854	14769	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	33	CMCC	iPhone
BABEL_BP_101_20740_20111125_193643_O6_scripted.sph	20740	20111125	193643	20740	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	36	CMCC	Nokia
BABEL_BP_101_78094_20111026_125444_S4_scripted.sph	78094	20111026	125444	78094	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	23	China_Unicom	Nokia
BABEL_BP_101_97405_20111019_144917_C3_scripted.sph	97405	20111019	144917	97405	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	52	CMCC	Nokia
BABEL_BP_101_75815_20111029_170802_C5_scripted.sph	75815	20111029	170802	75815	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	24	CMCC	LG
BABEL_BP_101_91905_20111120_204901_L1_scripted.sph	91905	20111120	204901	91905	inLine	Northern_Pearl_River_Delta	M	STREET	21	CMCC	Nokia
BABEL_BP_101_84088_20111020_182644_S2_scripted.sph	84088	20111020	182644	84088	inLine	Guangxi_and_Western_Guangdong	F	PUBLIC_PLACE	22	CMCC	Nokia
BABEL_BP_101_45678_20111020_151954_S9_scripted.sph	45678	20111020	151954	45678	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	29	CMCC	Nokia
BABEL_BP_101_89965_20111129_173134_O6_scripted.sph	89965	20111129	173134	89965	inLine	Northern_Guangdong	F	CAR_KIT	47	CMCC	Philips
BABEL_BP_101_90313_20111019_153144_SB_scripted.sph	90313	20111019	153144	90313	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	32	China_Unicom	Huawei
BABEL_BP_101_49864_20111023_190611_T3_scripted.sph	49864	20111023	190611	49864	inLine	Northern_Pearl_River_Delta	M	STREET	20	CMCC	Nokia
BABEL_BP_101_73761_20111115_123809_D3_scripted.sph	73761	20111115	123809	73761	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	41	China_Tietong	Telifeng
BABEL_BP_101_74234_20111102_155044_I2_scripted.sph	74234	20111102	155044	74234	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	29	CMCC	Philips
BABEL_BP_101_14769_20111121_153237_S6_scripted.sph	14769	20111121	153237	14769	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	33	CMCC	iPhone
BABEL_BP_101_10925_20111025_145923_C2_scripted.sph	10925	20111025	145923	10925	inLine	Central_Guangdong	M	CAR_KIT	35	CMCC	Philips
BABEL_BP_101_82217_20111115_190206_O4_scripted.sph	82217	20111115	190206	82217	inLine	Central_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_76733_20111128_131534_O4_scripted.sph	76733	20111128	131534	76733	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	56	CMCC	Philips
BABEL_BP_101_27178_20111025_171732_M1_scripted.sph	27178	20111025	171732	27178	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	22	CMCC	Nokia
BABEL_BP_101_24642_20111129_125458_T2_scripted.sph	24642	20111129	125458	24642	inLine	Northern_Guangdong	M	VEHICLE	42	CMCC	Nokia
BABEL_BP_101_12552_20111115_145649_O2_scripted.sph	12552	20111115	145649	12552	inLine	Central_Guangdong	F	VEHICLE	40	CMCC	Philips
BABEL_BP_101_25934_20111011_172823_D2_scripted.sph	25934	20111011	172823	25934	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	23	China_Unicom	iPhone
BABEL_BP_101_36711_20111104_140556_S2_scripted.sph	36711	20111104	140556	36711	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	49	China_Telecom	Daerxun
BABEL_BP_101_88929_20111118_195454_C6_scripted.sph	88929	20111118	195454	88929	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	46	CMCC	Philips
BABEL_BP_101_72330_20111021_172645_D3_scripted.sph	72330	20111021	172645	72330	inLine	Central_Guangdong	F	PUBLIC_PLACE	48	CMCC	Lenovo
BABEL_BP_101_83362_20111018_184031_C5_scripted.sph	83362	20111018	184031	83362	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	46	China_Telecom	CHINO-E
BABEL_BP_101_90890_20111018_140514_C6_scripted.sph	90890	20111018	140514	90890	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	27	CMCC	Sony_Ericsson
BABEL_BP_101_69295_20111130_001527_O7_scripted.sph	69295	20111130	001527	69295	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	48	CMCC	iPhone
BABEL_BP_101_27064_20111019_125921_C6_scripted.sph	27064	20111019	125921	27064	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	45	CMCC	Sony_Ericsson
BABEL_BP_101_88506_20111115_194210_S4_scripted.sph	88506	20111115	194210	88506	inLine	Central_Guangdong	M	CAR_KIT	52	CMCC	BBK
BABEL_BP_101_58190_20111124_201531_S0_scripted.sph	58190	20111124	201531	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_21430_20111027_140435_O3_scripted.sph	21430	20111027	140435	21430	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	45	China_Telecom	Unknown
BABEL_BP_101_45361_20111124_135752_D3_scripted.sph	45361	20111124	135752	45361	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	45	CMCC	Nokia
BABEL_BP_101_10066_20111120_162314_M1_scripted.sph	10066	20111120	162314	10066	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_42788_20111120_194336_S4_scripted.sph	42788	20111120	194336	42788	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Nokia
BABEL_BP_101_27503_20111021_165932_C6_scripted.sph	27503	20111021	165932	27503	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	56	China_Telecom	BBK
BABEL_BP_101_35576_20111118_124023_M1_scripted.sph	35576	20111118	124023	35576	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	China_Unicom	Nokia
BABEL_BP_101_69295_20111130_001050_L1_scripted.sph	69295	20111130	001050	69295	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	48	CMCC	iPhone
BABEL_BP_101_84543_20111124_194425_C2_scripted.sph	84543	20111124	194425	84543	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_17933_20111120_202939_S4_scripted.sph	17933	20111120	202939	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_93643_20111021_152012_S7_scripted.sph	93643	20111021	152012	93643	inLine	Northern_Pearl_River_Delta	F	STREET	21	CMCC	Nokia
BABEL_BP_101_74234_20111102_155053_C4_scripted.sph	74234	20111102	155053	74234	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	29	CMCC	Philips
BABEL_BP_101_81486_20111027_154425_S8_scripted.sph	81486	20111027	154425	81486	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	57	CMCC	Philips
BABEL_BP_101_37461_20111022_202255_A1_scripted.sph	37461	20111022	202255	37461	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	57	China_Telecom	Siemens
BABEL_BP_101_55786_20111023_174636_S0_scripted.sph	55786	20111023	174636	55786	inLine	Southern_Pearl_River_Delta	F	STREET	23	CMCC	Nokia
BABEL_BP_101_60826_20111120_162619_O3_scripted.sph	60826	20111120	162619	60826	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	34	CMCC	Philips
BABEL_BP_101_10973_20111019_175734_O2_scripted.sph	10973	20111019	175734	10973	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_LANDLINE	33	China_Telecom	Panasonic
BABEL_BP_101_51374_20111020_141944_O5_scripted.sph	51374	20111020	141944	51374	inLine	Guangxi_and_Western_Guangdong	M	STREET	30	CMCC	Philips
BABEL_BP_101_60605_20111124_125225_O4_scripted.sph	60605	20111124	125225	60605	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	35	CMCC	Philips
BABEL_BP_101_28675_20111118_183349_D3_scripted.sph	28675	20111118	183349	28675	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	35	CMCC	Nokia
BABEL_BP_101_92735_20111024_165556_N1_scripted.sph	92735	20111024	165556	92735	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	49	CMCC	Samsung
BABEL_BP_101_68295_20111124_174055_L3_scripted.sph	68295	20111124	174055	68295	inLine	Northern_Guangdong	M	VEHICLE	22	CMCC	Nokia
BABEL_BP_101_80953_20111122_194730_T3_scripted.sph	80953	20111122	194730	80953	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	34	China_Tietong	Telifeng
BABEL_BP_101_61822_20111022_194525_SC_scripted.sph	61822	20111022	194525	61822	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	28	CMCC	Sony_Ericsson
BABEL_BP_101_23719_20111103_140919_S2_scripted.sph	23719	20111103	140919	23719	inLine	Central_Guangdong	M	VEHICLE	43	China_Telecom	E-Surfing
BABEL_BP_101_21430_20111027_140729_SA_scripted.sph	21430	20111027	140729	21430	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	45	China_Telecom	Unknown
BABEL_BP_101_10033_20111024_204107_T3_scripted.sph	10033	20111024	204107	10033	inLine	Northern_Guangdong	F	VEHICLE	28	CMCC	Nokia
BABEL_BP_101_88929_20111118_200321_T3_scripted.sph	88929	20111118	200321	88929	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	46	CMCC	Philips
BABEL_BP_101_17093_20111124_152527_C1_scripted.sph	17093	20111124	152527	17093	inLine	Southern_Pearl_River_Delta	M	VEHICLE	22	CMCC	Nokia
BABEL_BP_101_80156_20111023_200340_L3_scripted.sph	80156	20111023	200340	80156	inLine	Northern_Guangdong	F	PUBLIC_PLACE	22	CMCC	Nokia
BABEL_BP_101_84543_20111124_194615_O6_scripted.sph	84543	20111124	194615	84543	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_91401_20111027_205659_A1_scripted.sph	91401	20111027	205659	91401	inLine	Southern_Pearl_River_Delta	M	VEHICLE	20	CMCC	Sony_Ericsson
BABEL_BP_101_49452_20111027_165158_D2_scripted.sph	49452	20111027	165158	49452	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	20	CMCC	Apple
BABEL_BP_101_22910_20111028_183259_T1_scripted.sph	22910	20111028	183259	22910	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	50	CMCC	Nokia
BABEL_BP_101_63339_20111019_191630_S6_scripted.sph	63339	20111019	191630	63339	inLine	Central_Guangdong	M	STREET	23	CMCC	HTC
BABEL_BP_101_13272_20111027_191049_O5_scripted.sph	13272	20111027	191049	13272	inLine	Northern_Guangdong	F	STREET	29	CMCC	Nokia
BABEL_BP_101_89965_20111129_172825_D1_scripted.sph	89965	20111129	172825	89965	inLine	Northern_Guangdong	F	CAR_KIT	47	CMCC	Philips
BABEL_BP_101_23571_20111128_230214_T2_scripted.sph	23571	20111128	230214	23571	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	48	China_Telecom	BBK
BABEL_BP_101_96438_20111125_192844_S7_scripted.sph	96438	20111125	192844	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_59028_20111130_194707_T3_scripted.sph	59028	20111130	194707	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_63459_20111120_161659_C6_scripted.sph	63459	20111120	161659	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_49624_20111120_195124_SB_scripted.sph	49624	20111120	195124	49624	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	34	CMCC	Samsung
BABEL_BP_101_49452_20111027_165055_D3_scripted.sph	49452	20111027	165055	49452	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	20	CMCC	Apple
BABEL_BP_101_92628_20111102_125100_M1_scripted.sph	92628	20111102	125100	92628	inLine	Central_Guangdong	F	CAR_KIT	42	CMCC	Philips
BABEL_BP_101_93643_20111021_152551_T3_scripted.sph	93643	20111021	152551	93643	inLine	Northern_Pearl_River_Delta	F	STREET	21	CMCC	Nokia
BABEL_BP_101_27503_20111021_170408_D2_scripted.sph	27503	20111021	170408	27503	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	56	China_Telecom	BBK
BABEL_BP_101_36424_20111119_142439_R1_scripted.sph	36424	20111119	142439	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_90393_20111103_163835_C6_scripted.sph	90393	20111103	163835	90393	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	22	CMCC	Philips
BABEL_BP_101_60110_20111102_205753_D1_scripted.sph	60110	20111102	205753	60110	inLine	Central_Guangdong	M	CAR_KIT	34	CMCC	Nokia
BABEL_BP_101_12552_20111115_145738_C1_scripted.sph	12552	20111115	145738	12552	inLine	Central_Guangdong	F	VEHICLE	40	CMCC	Philips
BABEL_BP_101_48410_20111021_220606_O5_scripted.sph	48410	20111021	220606	48410	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	52	CMCC	K-Touch
BABEL_BP_101_28161_20111024_173012_O4_scripted.sph	28161	20111024	173012	28161	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	40	CMCC	Lenovo
BABEL_BP_101_72330_20111021_172728_SA_scripted.sph	72330	20111021	172728	72330	inLine	Central_Guangdong	F	PUBLIC_PLACE	48	CMCC	Lenovo
